REPUBLICAN,DEM,year,state,state_po,county_name,county_fips,candidatevotes
2607,1893,2004,NORTH CAROLINA,NC,JONES,37103,4513
31667,15730,2008,MISSOURI,MO,JASPER,29097,48025
10128,13316,2012,IOWA,IA,CERRO GORDO,19033,23824
264553,597170,2020,MICHIGAN,MI,WAYNE,26163,872469
551,3883,2008,MISSISSIPPI,MS,JEFFERSON,28063,4470
4903,2492,2020,NORTH CAROLINA,NC,PERQUIMANS,37143,7484
854,383,2020,NORTH DAKOTA,ND,EDDY,38027,1261
1896,1449,2004,MISSOURI,MO,REYNOLDS,29179,3364
1487,626,2004,TEXAS,TX,SWISHER,48437,2120
12357,4098,2020,OHIO,OH,PERRY,39127,16675
3966,1056,2020,MISSOURI,MO,HICKORY,29085,5080
12884,12076,2008,OHIO,OH,HURON,39077,25582
22671,31017,2008,MAINE,ME,ANDROSCOGGIN,23001,54850
17139,14798,2000,ILLINOIS,IL,DEKALB,17037,33233
64208,30458,2012,OHIO,OH,CLERMONT,39025,96273
14733,7426,2004,TENNESSEE,TN,HAMBLEN,47063,22302
2362,800,2004,WEST VIRGINIA,WV,DODDRIDGE,54017,3179
2738,1045,2012,NEBRASKA,NE,BUTLER,31023,3859
17389,13310,2016,SOUTH CAROLINA,SC,GEORGETOWN,45043,31657
2667,5513,2000,NORTH CAROLINA,NC,NORTHAMPTON,37131,8200
4533,4412,2012,MINNESOTA,MN,AITKIN,27001,9142
135649,232443,2012,TENNESSEE,TN,SHELBY,47157,371109
51747,46497,2000,OHIO,OH,LAKE,39085,102564
6345,1908,2020,KENTUCKY,KY,HART,21099,8369
11323,5262,2008,ILLINOIS,IL,EFFINGHAM,17049,16835
14814,10411,2016,IOWA,IA,WARREN,19181,27300
8674,5137,2016,MICHIGAN,MI,CHARLEVOIX,26029,14589
1115,1553,2004,MISSISSIPPI,MS,SHARKEY,28125,3081
38536,40677,2008,MICHIGAN,MI,ST. CLAIR,26147,80900
2294,2428,2008,IOWA,IA,PALO ALTO,19147,4806
679,190,2016,TEXAS,TX,COCHRAN,48079,901
21905,24643,2020,ILLINOIS,IL,DEKALB,17037,47825
4010,939,2020,KENTUCKY,KY,LIVINGSTON,21139,5003
2836,1492,2008,OREGON,OR,WALLOWA,41063,4465
36500,40969,2020,NEW YORK,NY,RENSSELAER,36083,79962
1489,1733,2004,MINNESOTA,MN,COOK,27031,3303
2349,1410,2020,GEORGIA,GA,TURNER,13287,3792
3111,1707,2000,COLORADO,CO,RIO GRANDE,8105,5075
51199,19862,2004,UTAH,UT,WEBER,49057,72691
3042,1239,2012,TEXAS,TX,DEAF SMITH,48117,4309
43559,21575,2012,MISSISSIPPI,MS,DESOTO,28033,65794
4883,9802,2008,COLORADO,CO,SUMMIT,8117,14899
2291,750,2016,PENNSYLVANIA,PA,SULLIVAN,42113,3136
15951,8412,2000,NORTH CAROLINA,NC,LINCOLN,37109,24529
1959,688,2008,KANSAS,KS,SHERMAN,20181,2704
3150,1554,2000,KENTUCKY,KY,SPENCER,21215,4772
31675,29302,2016,MAINE,ME,KENNEBEC,23011,66208
6294,2921,2012,LOUISIANA,LA,FRANKLIN,22041,9336
5628,1764,2004,KENTUCKY,KY,ADAIR,21001,7447
19657,10269,2000,NORTH CAROLINA,NC,ONSLOW,37133,30215
2218,1471,2000,INDIANA,IN,WARREN,18171,3768
8749,4746,2020,WISCONSIN,WI,JUNEAU,55057,13709
2823,2160,2020,GEORGIA,GA,WILKES,13317,5029
22360,34919,2008,NEW JERSEY,NJ,CUMBERLAND,34011,57484
1598,4648,2020,ALABAMA,AL,SUMTER,1119,6291
30641,25822,2000,MINNESOTA,MN,OLMSTED,27109,59392
356,1301,2012,TEXAS,TX,JIM HOGG,48247,1667
3313,8683,2004,NEW MEXICO,NM,SAN MIGUEL,35047,12116
4908,4227,2004,IOWA,IA,DELAWARE,19055,9200
268,29,2012,NEBRASKA,NE,BLAINE,31009,303
12286,8183,2000,OHIO,OH,HURON,39077,21360
2327,584,2012,KANSAS,KS,MITCHELL,20123,2965
2636,4174,2008,MINNESOTA,MN,LAKE,27075,6969
3353,5656,2000,WEST VIRGINIA,WV,BOONE,54005,9141
2445,715,2016,INDIANA,IN,UNION,18161,3291
4487,3283,2000,ARKANSAS,AR,LOGAN,5083,8096
5363,2792,2000,LOUISIANA,LA,FRANKLIN,22041,8356
5562,5115,2012,IOWA,IA,WASHINGTON,19183,11004
4855,5981,2008,MICHIGAN,MI,MENOMINEE,26109,11072
24661,13955,2004,LOUISIANA,LA,ASCENSION,22005,39100
16640,11014,2008,OHIO,OH,KNOX,39083,28231
30490,16329,2016,NORTH CAROLINA,NC,MOORE,37125,48692
719,195,2004,NORTH DAKOTA,ND,GOLDEN VALLEY,38033,927
6599,1615,2020,TENNESSEE,TN,UNICOI,47171,8307
5690,3263,2000,TEXAS,TX,PALO PINTO,48363,9118
13002,8400,2008,MONTANA,MT,RAVALLI,30081,22101
18129,10330,2008,INDIANA,IN,MORGAN,18109,28811
1542,976,2012,KENTUCKY,KY,WOLFE,21237,2559
3033,1591,2000,KENTUCKY,KY,ESTILL,21065,4710
615,116,2020,TEXAS,TX,STONEWALL,48433,736
2904,490,2020,TEXAS,TX,MCCULLOCH,48307,3436
62946,25885,2004,OHIO,OH,CLERMONT,39025,89042
8182,6978,2008,VIRGINIA,VA,LOUISA,51109,15353
1756,5747,2012,ALABAMA,AL,LOWNDES,1085,7521
2437,655,2008,COLORADO,CO,RIO BLANCO,8103,3147
8365,1489,2020,VIRGINIA,VA,LEE,51105,9947
21764,19635,2012,MARYLAND,MD,WICOMICO,24045,42259
2961,1282,2000,ALASKA,AK,DISTRICT 23,2023,4630
10386,7943,2004,SOUTH DAKOTA,SD,BROWN,46013,18599
222480,188695,2020,TEXAS,TX,DENTON,48121,417964
30897,20818,2004,INDIANA,IN,TIPPECANOE,18157,52360
13088,6604,2012,NEW MEXICO,NM,CHAVES,35005,20292
17919,34923,2004,KANSAS,KS,WYANDOTTE,20209,53401
7622,5347,2004,ALABAMA,AL,CHAMBERS,1017,13032
6226,4011,2000,NORTH CAROLINA,NC,ASHE,37009,10316
40952,40594,2008,WEST VIRGINIA,WV,KANAWHA,54039,82484
8443,2494,2012,GEORGIA,GA,MADISON,13195,11104
2144,735,2012,VIRGINIA,VA,BLAND,51021,2948
15168,2895,2016,VIRGINIA,VA,TAZEWELL,51185,18566
1796,1867,2000,ARKANSAS,AR,NEVADA,5099,3738
41726,32659,2004,MINNESOTA,MN,STEARNS,27145,75577
22634,9181,2020,KANSAS,KS,BUTLER,20015,32520
17920,14080,2004,NEW HAMPSHIRE,NH,BELKNAP,33001,32298
59398,65734,2008,NEBRASKA,NE,LANCASTER,31109,127490
76031,57836,2020,ILLINOIS,IL,MADISON,17119,137139
23017,15967,2004,MARYLAND,MD,CALVERT,24009,39351
14866,50819,2008,HAWAII,HI,HAWAII,15001,66916
17493,18108,2020,WISCONSIN,WI,SAUK,55111,36203
244101,508312,2012,FLORIDA,FL,BROWARD,12011,756422
12632,7883,2004,MICHIGAN,MI,SANILAC,26151,20763
1760,955,2000,NEBRASKA,NE,HOWARD,31093,2827
2906,1913,2016,IDAHO,ID,VALLEY,16085,5349
17527,7287,2020,NEVADA,NV,NYE,32023,25376
21920,38221,2000,VIRGINIA,VA,NORFOLK,51710,61946
2404,2158,2000,WISCONSIN,WI,FOREST,55041,4716
614,148,2020,KANSAS,KS,STANTON,20187,776
5100,1610,2004,TEXAS,TX,DEWITT,48123,6732
3334,908,2008,WYOMING,WY,JOHNSON,56019,4375
28603,36691,2020,ILLINOIS,IL,ROCK ISLAND,17161,66758
58385,47667,2020,WISCONSIN,WI,OUTAGAMIE,55087,108022
791,355,2016,NORTH DAKOTA,ND,EDDY,38027,1231
577,302,2004,TEXAS,TX,HUDSPETH,48229,886
22556,14680,2004,MARYLAND,MD,CECIL,24015,37674
13171,9441,2004,NEVADA,NV,CARSON CITY,32510,23106
3472,2326,2000,GEORGIA,GA,DODGE,13091,5877
80026,35230,2016,SOUTH CAROLINA,SC,LEXINGTON,45063,122093
3884,1454,2016,NEW MEXICO,NM,ROOSEVELT,35041,5950
5412,3627,2004,VIRGINIA,VA,ROCKBRIDGE,51163,9181
90527,128199,2020,TEXAS,TX,HIDALGO,48215,220884
11252,12886,2000,ILLINOIS,IL,WHITESIDE,17195,24837
1731,923,2000,SOUTH DAKOTA,SD,HAMLIN,46057,2723
2968,4994,2012,VIRGINIA,VA,BRUNSWICK,51025,8037
1778,533,2004,MONTANA,MT,BROADWATER,30007,2353
5628,3083,2012,ALABAMA,AL,HENRY,1067,8760
10677,5071,2000,INDIANA,IN,LAWRENCE,18093,16142
19923,9112,2012,NORTH CAROLINA,NC,SURRY,37171,29470
9909,11349,2008,ILLINOIS,IL,STEPHENSON,17177,21605
61588,61898,2016,NEBRASKA,NE,LANCASTER,31109,136223
1329,1807,2004,COLORADO,CO,GILPIN,8047,3196
11241,9256,2008,MINNESOTA,MN,DOUGLAS,27041,20918
3798,3444,2012,NEW YORK,NY,SCHUYLER,36097,8146
28244,12321,2016,WEST VIRGINIA,WV,BERKELEY,54003,42850
2533,1674,2008,FLORIDA,FL,GLADES,12043,4261
7445,3385,2020,NEBRASKA,NE,GAGE,31067,11068
22102,9059,2004,MISSOURI,MO,CHRISTIAN,29043,31348
34009,30774,2020,MINNESOTA,MN,CARVER,27019,66361
148173,240403,2016,CONNECTICUT,CT,HARTFORD,9003,406864
7319,4250,2020,WASHINGTON,WA,ASOTIN,53003,11951
5039,4838,2008,SOUTH DAKOTA,SD,YANKTON,46135,9967
9545,5297,2012,PENNSYLVANIA,PA,MCKEAN,42083,15108
13504,11580,2012,PENNSYLVANIA,PA,CARBON,42025,25581
13181,2352,2016,TEXAS,TX,COOKE,48097,15955
26671,48480,2008,TEXAS,TX,CAMERON,48061,75657
26643,13968,2016,WISCONSIN,WI,DODGE,55027,43065
2563,1971,2008,TENNESSEE,TN,GRUNDY,47061,4632
43352,28474,2004,WASHINGTON,WA,YAKIMA,53077,72790
8489,2254,2020,KENTUCKY,KY,LINCOLN,21137,10913
23229,10898,2012,NORTH CAROLINA,NC,CALDWELL,37027,34732
262039,352687,2012,PENNSYLVANIA,PA,ALLEGHENY,42003,622081
16437,9633,2020,NORTH CAROLINA,NC,BEAUFORT,37013,26315
1402,272,2012,OKLAHOMA,OK,ROGER MILLS,40129,1674
2298,1329,2008,TEXAS,TX,GOLIAD,48175,3655
34743,22038,2012,NORTH CAROLINA,NC,BRUNSWICK,37019,57362
5231,9532,2012,NEW YORK,NY,FRANKLIN,36033,15934
23598,9536,2008,ALABAMA,AL,LIMESTONE,1083,33551
202699,416176,2020,OHIO,OH,CUYAHOGA,39035,625670
12028,4979,2020,LOUISIANA,LA,AVOYELLES,22009,17292
4858,3736,2008,INDIANA,IN,CARROLL,18015,8736
15746,5479,2012,MISSOURI,MO,TANEY,29213,21659
2534,1256,2000,TEXAS,TX,WARD,48475,3874
7509,3997,2000,TEXAS,TX,WILSON,48493,11698
1143,2758,2016,ALASKA,AK,DISTRICT 38,2038,5095
1979,3992,2020,VIRGINIA,VA,MANASSAS PARK CITY,51685,6088
2527,845,2016,IOWA,IA,VAN BUREN,19177,3561
41009,44552,2020,DELAWARE,DE,KENT,10001,87025
9242,3946,2004,MISSOURI,MO,STODDARD,29207,13252
10622,6180,2016,PENNSYLVANIA,PA,UNION,42119,17468
3026,1361,2000,COLORADO,CO,PROWERS,8099,4524
1025,536,2016,NORTH DAKOTA,ND,NELSON,38063,1717
5795,2656,2000,PENNSYLVANIA,PA,JUNIATA,42067,8667
11654,6522,2012,INDIANA,IN,DUBOIS,18037,18542
8761,9095,2012,MISSISSIPPI,MS,OKTIBBEHA,28105,18117
9058,11296,2012,MAINE,ME,WALDO,23027,21061
4105,8914,2008,MISSISSIPPI,MS,LEFLORE,28083,13081
1828,686,2020,MONTANA,MT,MINERAL,30061,2563
6925,3811,2008,KENTUCKY,KY,LOGAN,21141,10890
5613,1426,2000,TEXAS,TX,BANDERA,48019,7273
1673,587,2012,MISSOURI,MO,PUTNAM,29171,2309
7933,4106,2008,GEORGIA,GA,MONROE,13207,12131
16707,5058,2012,TENNESSEE,TN,LOUDON,47105,22073
1360,1266,2004,WEST VIRGINIA,WV,CALHOUN,54013,2661
8141,4287,2016,MICHIGAN,MI,ROSCOMMON,26143,13041
6664,1631,2008,UTAH,UT,SANPETE,49039,8771
13404,9952,2012,OKLAHOMA,OK,MUSKOGEE,40101,23356
13246,7450,2008,WEST VIRGINIA,WV,MERCER,54055,21022
2141,1225,2008,NEW YORK,NY,HAMILTON,36041,3411
1438,2126,2004,TENNESSEE,TN,HOUSTON,47083,3593
2566,2268,2004,TENNESSEE,TN,DECATUR,47039,4879
157948,422609,2004,NEW YORK,NY,QUEENS,36081,605062
3860,2598,2008,ARKANSAS,AR,DREW,5043,6610
2230,1483,2012,SOUTH DAKOTA,SD,CHARLES MIX,46023,3764
1655,579,2012,TEXAS,TX,SWISHER,48437,2270
20422,4465,2020,OHIO,OH,SHELBY,39149,25258
97691,95129,2004,OREGON,OR,CLACKAMAS,41005,195000
9903,8706,2012,MINNESOTA,MN,STEELE,27147,19124
1192,472,2016,MONTANA,MT,GRANITE,30039,1777
8913,2924,2016,FLORIDA,FL,BRADFORD,12007,12098
3369,4981,2000,MISSISSIPPI,MS,SUNFLOWER,28133,8415
1435,383,2012,NORTH DAKOTA,ND,EMMONS,38029,1884
1481,502,2016,NORTH DAKOTA,ND,LAMOURE,38045,2151
205973,532623,2020,MINNESOTA,MN,HENNEPIN,27053,755969
9745,3603,2016,COLORADO,CO,TELLER,8119,14444
2700,592,2020,MISSOURI,MO,SHELBY,29205,3350
45624,12329,2020,TEXAS,TX,MIDLAND,48329,58859
2026,1731,2012,IOWA,IA,MONROE,19135,3830
17350,8416,2000,CALIFORNIA,CA,SUTTER,6101,26564
3706,2819,2004,MICHIGAN,MI,MACKINAC,26097,6599
10010,6995,2012,PENNSYLVANIA,PA,WARREN,42123,17299
11649,3506,2016,INDIANA,IN,HUNTINGTON,18069,16043
5475,4044,2012,GEORGIA,GA,MCDUFFIE,13189,9592
15653,9422,2012,LOUISIANA,LA,ST. MARTIN,22099,25433
5466,3344,2012,VIRGINIA,VA,KING WILLIAM,51101,8923
7973,6921,2012,VIRGINIA,VA,MECKLENBURG,51117,15077
8630,3504,2016,ILLINOIS,IL,MONTGOMERY,17135,12978
3166,794,2004,TEXAS,TX,TERRY,48445,3970
16611,9370,2020,WISCONSIN,WI,POLK,55095,26371
5467,2790,2012,WEST VIRGINIA,WV,BOONE,54005,8500
2162,403,2020,TEXAS,TX,DELTA,48119,2592
11077,8046,2012,CALIFORNIA,CA,SISKIYOU,6093,19910
3295,1284,2020,IOWA,IA,LUCAS,19117,4630
3342,856,2016,TENNESSEE,TN,MEIGS,47121,4320
2962,483,2020,ARKANSAS,AR,SCOTT,5127,3551
4106,2973,2004,MISSISSIPPI,MS,AMITE,28005,7117
3514,1436,2012,ILLINOIS,IL,JASPER,17079,5043
4285,868,2012,WYOMING,WY,BIG HORN,56003,5324
2089,603,2020,IDAHO,ID,CUSTER,16037,2739
67436,88310,2020,CALIFORNIA,CA,SAN LUIS OBISPO,6079,159714
28849,15855,2012,NEW MEXICO,NM,SAN JUAN,35045,46237
11768,6122,2000,OKLAHOMA,OK,KAY,40071,18162
49247,36404,2016,CALIFORNIA,CA,EL DORADO,6017,93591
3173,835,2020,MONTANA,MT,BROADWATER,30007,4097
6087,3094,2000,MISSISSIPPI,MS,UNION,28145,9311
31544,18733,2016,PENNSYLVANIA,PA,MERCER,42085,52309
56894,15618,2020,NORTH CAROLINA,NC,RANDOLPH,37151,73316
2808,770,2012,OREGON,OR,LAKE,41037,3710
10609,2590,2016,TEXAS,TX,JASPER,48241,13419
11798,6466,2012,LOUISIANA,LA,WASHINGTON,22117,18581
2167,597,2016,TENNESSEE,TN,PERRY,47135,2855
11695,4425,2016,ILLINOIS,IL,JEFFERSON,17081,16999
3556,2176,2004,VIRGINIA,VA,MADISON,51113,5772
7293,1542,2016,KENTUCKY,KY,LETCHER,21133,9134
15192,3650,2016,PENNSYLVANIA,PA,JEFFERSON,42065,19478
45405,32796,2008,ALABAMA,AL,TUSCALOOSA,1125,78912
1484,1048,2012,KENTUCKY,KY,MENIFEE,21165,2598
27951,14122,2012,NORTH DAKOTA,ND,BURLEIGH,38015,43387
8608,4201,2020,GEORGIA,GA,UPSON,13293,12905
11544,4395,2012,MISSOURI,MO,HOWELL,29091,16346
1803,540,2004,KANSAS,KS,SMITH,20183,2370
739,147,2000,SOUTH DAKOTA,SD,CAMPBELL,46021,917
3021,1369,2012,KENTUCKY,KY,MORGAN,21175,4472
4473,3342,2008,ILLINOIS,IL,WASHINGTON,17189,7932
39692,49491,2020,MINNESOTA,MN,OLMSTED,27109,91385
1892,1092,2016,ARIZONA,AZ,GREENLEE,4011,3270
3262,965,2020,KANSAS,KS,RICE,20159,4319
4160,1899,2004,TEXAS,TX,LEE,48287,6088
2379,2934,2008,VIRGINIA,VA,ESSEX,51057,5364
54701,70625,2012,NORTH CAROLINA,NC,BUNCOMBE,37021,127696
2954,974,2012,KANSAS,KS,CLOUD,20029,4058
8180,3718,2012,VIRGINIA,VA,RUSSELL,51167,12088
2638,2406,2008,UTAH,UT,SAN JUAN,49037,5130
855,511,2000,COLORADO,CO,CROWLEY,8025,1445
8743,6691,2000,MICHIGAN,MI,BRANCH,26023,15783
1100,235,2016,NORTH DAKOTA,ND,MCINTOSH,38051,1446
6746,5859,2000,VERMONT,VT,CALEDONIA,50005,13641
9875,3285,2020,SOUTH DAKOTA,SD,MEADE,46093,13670
5491,2879,2008,VIRGINIA,VA,PATRICK,51141,8531
10872,7969,2016,MISSISSIPPI,MS,LAFAYETTE,28071,19643
12659,4213,2020,INDIANA,IN,MONTGOMERY,18107,17198
3661,1266,2004,KENTUCKY,KY,LESLIE,21131,4964
1833,492,2012,MONTANA,MT,MUSSELSHELL,30065,2407
17985,13568,2012,WEST VIRGINIA,WV,CABELL,54011,32144
1972,1637,2012,IOWA,IA,FREMONT,19071,3668
2566,1269,2012,ILLINOIS,IL,HAMILTON,17065,3941
11075,8091,2012,MISSISSIPPI,MS,LAFAYETTE,28071,19505
9845,3733,2020,TEXAS,TX,MATAGORDA,48321,13727
5119,2572,2004,GEORGIA,GA,BUTTS,13035,7734
7618,5514,2000,OKLAHOMA,OK,DELAWARE,40041,13353
10314,3196,2012,GEORGIA,GA,LEE,13177,13628
2199,1425,2012,ARKANSAS,AR,LINCOLN,5079,3726
7496,1591,2020,WYOMING,WY,UINTA,56041,9459
810,232,2012,NORTH DAKOTA,ND,LOGAN,38047,1073
12531,11307,2000,OHIO,OH,LAWRENCE,39087,24452
38646,50064,2020,MISSOURI,MO,BOONE,29019,91168
1797,964,2004,MISSOURI,MO,CARTER,29035,2779
3135,3693,2000,ALASKA,AK,DISTRICT 3,2003,8225
8652,1830,2012,KENTUCKY,KY,HARLAN,21095,10657
12840,3177,2016,MISSOURI,MO,WEBSTER,29225,16743
44163,14506,2020,TEXAS,TX,GRAYSON,48181,59474
107033,188450,2000,MASSACHUSETTS,MA,NORFOLK,25021,317177
4460,2693,2016,ALASKA,AK,DISTRICT 36,2036,8264
4172,11088,2004,VIRGINIA,VA,CHARLOTTESVILLE,51540,15450
2619,435,2020,WEST VIRGINIA,WV,DODDRIDGE,54017,3101
14675,3935,2016,TEXAS,TX,RUSK,48401,18994
12059,9850,2008,NEW YORK,NY,GREENE,36039,22315
15080,8296,2020,KENTUCKY,KY,CHRISTIAN,21047,23863
2784,1037,2000,NEBRASKA,NE,KNOX,31107,3978
1756,776,2004,TENNESSEE,TN,HANCOCK,47067,2550
10925,3235,2020,INDIANA,IN,MIAMI,18103,14473
15794,3084,2012,TEXAS,TX,VAN ZANDT,48467,19100
11275,7711,2012,CALIFORNIA,CA,YUBA,6115,19700
173467,103955,2004,GEORGIA,GA,COBB,13067,279473
5260,2477,2004,INDIANA,IN,FOUNTAIN,18045,7804
1895,1123,2016,GEORGIA,GA,JENKINS,13165,3056
6278,2774,2020,MINNESOTA,MN,KANABEC,27065,9242
20013,28152,2000,PENNSYLVANIA,PA,FAYETTE,42051,49532
25845,52560,2012,GEORGIA,GA,RICHMOND,13245,79020
8012,1622,2016,TENNESSEE,TN,HARDIN,47071,9949
4562,2669,2016,WISCONSIN,WI,PRICE,55099,7577
20739,13455,2000,VIRGINIA,VA,SPOTSYLVANIA,51177,35021
2860,1313,2008,OKLAHOMA,OK,LATIMER,40077,4173
38757,22673,2008,MISSISSIPPI,MS,HARRISON,28047,61684
3442,2966,2020,ALABAMA,AL,CONECUH,1035,6441
3574,766,2008,KENTUCKY,KY,LESLIE,21131,4397
1166,1469,2020,GEORGIA,GA,WARREN,13301,2651
48264,62063,2012,NEW YORK,NY,DUTCHESS,36027,123705
21210,34133,2008,CONNECTICUT,CT,WINDHAM,9015,56269
4425,1582,2004,MONTANA,MT,FERGUS,30027,6127
179,1191,2012,WISCONSIN,WI,MENOMINEE,55078,1377
10155,6142,2000,TENNESSEE,TN,MCMINN,47107,16600
10550,4458,2016,MISSISSIPPI,MS,LINCOLN,28085,15193
2421,1892,2004,MISSOURI,MO,CHARITON,29041,4340
1726,353,2016,NEBRASKA,NE,NUCKOLLS,31129,2205
5185,3504,2016,WISCONSIN,WI,SAWYER,55113,9121
34872,79135,2000,CALIFORNIA,CA,MARIN,6041,123155
4532,2568,2020,MINNESOTA,MN,PENNINGTON,27113,7277
47396,53097,2000,PENNSYLVANIA,PA,NORTHAMPTON,42095,104690
25366,35888,2012,RHODE ISLAND,RI,WASHINGTON,44009,62879
9560,3707,2012,GEORGIA,GA,BRYAN,13029,13453
3316,2433,2012,MINNESOTA,MN,COTTONWOOD,27033,5862
20901,13883,2012,PENNSYLVANIA,PA,CRAWFORD,42039,35388
20757,2970,2012,ALABAMA,AL,BLOUNT,1009,24006
15205,26971,2008,NEW HAMPSHIRE,NH,CHESHIRE,33005,42823
52092,96783,2012,CALIFORNIA,CA,SOLANO,6095,152444
93724,62561,2000,KANSAS,KS,SEDGWICK,20173,163417
110010,178400,2000,MASSACHUSETTS,MA,ESSEX,25009,310333
6420,6185,2008,VIRGINIA,VA,FLUVANNA,51065,12735
14200,2148,2012,UTAH,UT,IRON,49021,16701
2881,1428,2012,TEXAS,TX,CAMP,48063,4335
6339,1278,2016,TEXAS,TX,BOSQUE,48035,7838
1777,1600,2004,TEXAS,TX,REEVES,48389,3395
2997,1858,2012,MISSOURI,MO,MISSISSIPPI,29133,4920
4508,3085,2004,TENNESSEE,TN,SCOTT,47151,7626
16555,17196,2000,MAINE,ME,AROOSTOOK,23003,35143
61838,51621,2020,CALIFORNIA,CA,EL DORADO,6017,116159
42641,77059,2012,OHIO,OH,MAHONING,39099,121310
23311,27294,2016,WISCONSIN,WI,EAU CLAIRE,55035,54885
3534,2398,2004,KENTUCKY,KY,UNION,21225,5977
2538,1141,2012,GEORGIA,GA,IRWIN,13155,3709
6981,2570,2016,MISSOURI,MO,AUDRAIN,29007,10061
7854,3518,2004,WEST VIRGINIA,WV,MINERAL,54057,11461
6251,9732,2008,ILLINOIS,IL,FULTON,17057,16323
12115,27263,2008,SOUTH CAROLINA,SC,ORANGEBURG,45075,39754
39916,42146,2004,PENNSYLVANIA,PA,BEAVER,42007,82543
61107,32473,2012,NORTH CAROLINA,NC,UNION,37179,94728
6711,2743,2004,LOUISIANA,LA,SABINE,22085,9576
1330,892,2008,ILLINOIS,IL,HARDIN,17069,2255
4356,3452,2012,TEXAS,TX,BEE,48025,7879
18208,29826,2012,NEW HAMPSHIRE,NH,GRAFTON,33009,49005
698,176,2000,MONTANA,MT,MEAGHER,30059,935
3764,1978,2016,MINNESOTA,MN,CHIPPEWA,27023,6222
2061,1224,2008,INDIANA,IN,UNION,18161,3348
3142,1946,2004,OKLAHOMA,OK,ATOKA,40005,5088
10298,4254,2020,OREGON,OR,UNION,41061,14944
44184,28840,2008,NEW JERSEY,NJ,SUSSEX,34037,73340
7750,4557,2012,OHIO,OH,GALLIA,39053,12595
58180,66377,2020,VIRGINIA,VA,CHESAPEAKE CITY,51550,127246
1710,947,2012,WEST VIRGINIA,WV,WEBSTER,54101,2755
1279,154,2016,MONTANA,MT,FALLON,30025,1484
49906,45349,2000,TEXAS,TX,NUECES,48355,97326
1694,736,2004,GEORGIA,GA,MILLER,13201,2441
10328,1988,2020,ARKANSAS,AR,CLEBURNE,5023,12680
7018,3404,2008,INDIANA,IN,FRANKLIN,18047,10610
34031,9589,2020,OKLAHOMA,OK,ROGERS,40131,44553
6385,3493,2008,VIRGINIA,VA,NEW KENT,51127,9991
11512,9527,2000,NORTH CAROLINA,NC,LENOIR,37107,21163
7859,9965,2012,NEW YORK,NY,CORTLAND,36023,19624
68314,139752,2012,NEW JERSEY,NJ,UNION,34039,209831
27688,17095,2016,NEW YORK,NY,OSWEGO,36075,48180
3121,1200,2004,KANSAS,KS,PRATT,20151,4384
577,605,2008,SOUTH DAKOTA,SD,MINER,46097,1198
2562,2258,2000,MINNESOTA,MN,WATONWAN,27165,5134
3400,880,2012,NEBRASKA,NE,PHELPS,31137,4380
228,55,2004,MONTANA,MT,PETROLEUM,30069,292
1309,6689,2016,MISSISSIPPI,MS,HOLMES,28051,8076
10721,27843,2008,CALIFORNIA,CA,MENDOCINO,6045,40016
8081,4319,2012,KANSAS,KS,COWLEY,20035,12710
6672,1750,2020,TENNESSEE,TN,DEKALB,47041,8513
1623,1492,2000,SOUTH DAKOTA,SD,DAY,46037,3197
5304,4585,2000,ILLINOIS,IL,JO DAVIESS,17085,10322
5645,1793,2016,ILLINOIS,IL,EDGAR,17045,7873
27353,15580,2020,KENTUCKY,KY,MADISON,21151,43903
17555,6213,2004,FLORIDA,FL,WALTON,12131,23976
3803,2032,2008,WASHINGTON,WA,LINCOLN,53043,5977
1248,473,2004,TEXAS,TX,CROCKETT,48105,1728
7089,4860,2020,NORTH CAROLINA,NC,CASWELL,37033,12051
5744,1308,2020,MISSOURI,MO,MONITEAU,29135,7157
2756,3060,2000,ARKANSAS,AR,DREW,5043,5922
44143,33508,2008,FLORIDA,FL,MARTIN,12085,78294
528,39,2000,TEXAS,TX,GLASSCOCK,48173,571
52730,22638,2016,FLORIDA,FL,SUMTER,12119,76665
5436,4389,2004,SOUTH CAROLINA,SC,ABBEVILLE,45001,9925
12040,6481,2004,OHIO,OH,WILLIAMS,39171,18639
1119,319,2008,TEXAS,TX,CRANE,48103,1454
3368,2484,2004,IOWA,IA,HANCOCK,19081,5905
9185,4660,2012,GEORGIA,GA,TIFT,13277,13927
6026,2029,2012,TEXAS,TX,COLORADO,48089,8117
1772,482,2012,KANSAS,KS,BARBER,20007,2314
2021,851,2008,KANSAS,KS,ELLSWORTH,20053,2938
25485,24177,2008,WISCONSIN,WI,WALWORTH,55127,50422
77539,76421,2000,OREGON,OR,CLACKAMAS,41005,162262
43117,38633,2004,FLORIDA,FL,OSCEOLA,12097,82204
8660,7276,2008,MINNESOTA,MN,CASS,27021,16307
16230,8441,2012,NORTH DAKOTA,ND,WARD,38101,25463
3217,2328,2004,ALASKA,AK,DISTRICT 40,2040,5788
2484,7349,2008,COLORADO,CO,PITKIN,8097,9966
17050,28670,2000,HAWAII,HI,HAWAII,15001,50860
1170,243,2000,NEBRASKA,NE,PERKINS,31135,1452
7654,4483,2004,SOUTH CAROLINA,SC,NEWBERRY,45071,12409
2812,302,2020,TEXAS,TX,OCHILTREE,48357,3156
688,1465,2020,MISSISSIPPI,MS,SHARKEY,28125,2183
2299,1071,2020,IOWA,IA,AUDUBON,19009,3420
